0	1.112789E-08
5	3.781298E-05
10	0.0001570461
15	0.0003209224
20	0.0004572519
25	0.0005435051
30	0.0006005442
35	0.0006453544
40	0.0006748278
45	0.0007036089
50	0.0007293043
55	0.0007455516
60	0.0007586592
65	0.0007690876
70	0.0007769269
75	0.0007910676
80	0.0007951853
85	0.0007964465
90	0.0008113516
95	0.0008222411
100	0.0008243983
105	0.0008265794
110	0.0008439716
115	0.0008564703
120	0.0008612805
125	0.0008660107
130	0.0008683607
135	0.0008649498
140	0.0008742156
145	0.0008777931
150	0.0008797646
155	0.0008880246
160	0.0008941151
165	0.0008988645
170	0.0009003161
175	0.0008983145
180	0.0008993662
185	0.0009022068
190	0.0009075973
195	0.0009075732
200	0.0009077927

