0	9.918558E-09
5	2.280249E-08
10	1.359419E-07
15	3.494489E-06
20	6.105751E-05
25	0.0005086183
30	0.0005767178
35	0.0006219167
40	0.0006513704
45	0.0006738748
50	0.0007003803
55	0.0007154823
60	0.000731169
65	0.0007396174
70	0.0007512613
75	0.0007645665
80	0.0007818437
85	0.0007872512
90	0.0007948642
95	0.0008013163
100	0.0008103005
105	0.0008115475
110	0.0008213608
115	0.0008243722
120	0.0008209847
125	0.0008243399
130	0.0008305659
135	0.0008408431
140	0.0008427413
145	0.0008448479
150	0.0008569818
155	0.0008542649
160	0.0008516919
165	0.000845483
170	0.0008525313
175	0.0008687593
180	0.0008745976
185	0.0008792515
190	0.0008757427
195	0.0008769557
200	0.0008875271

